# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_3	cds	53183	53653	-	CKJGAP_00901	sepF	Cell division protein SepF	KEGG:K09772, RefSeq:WP_146841854.1, SO:0001217, UniParc:UPI00116F2A7A, UniRef:UniRef100_A0A511J8B4, UniRef:UniRef50_A1SL74, UniRef:UniRef90_A0A511J8B4
contig_3	cds	53749	54528	-	CKJGAP_00902	pgeF	peptidoglycan editing factor PgeF	EC:2.4.2.1, EC:2.4.2.28, EC:3.5.4.4, KEGG:K05810, RefSeq:WP_146841855.1, SO:0001217, UniParc:UPI001168002D, UniRef:UniRef100_A0A511J8B1, UniRef:UniRef50_A0A1I0VL03, UniRef:UniRef90_A0A511J8B1
contig_3	cds	54562	55791	-	CKJGAP_00903	ftsZ	cell division protein FtsZ	GO:0000910, GO:0003924, GO:0005525, KEGG:K03531, RefSeq:WP_146841856.1, SO:0001217, UniParc:UPI00116E974A, UniRef:UniRef100_A0A511J8B0, UniRef:UniRef50_P45501, UniRef:UniRef90_A0A222X6D7
contig_3	cds	56024	56686	-	CKJGAP_00904		POTRA domain-containing protein	SO:0001217, UniParc:UPI00116B59F8, UniRef:UniRef100_A0A511J8C7, UniRef:UniRef50_A0A222X7X3, UniRef:UniRef90_A0A511J8C7
contig_3	cds	57112	59763	-	CKJGAP_00905	murC	UDP-N-acetylmuramate--L-alanine ligase	EC:6.3.2.8, GO:0008763, GO:0009252, KEGG:K01924, SO:0001217, UniRef:UniRef50_A0A511FAQ5, UniRef:UniRef90_A0A511J8B3
contig_3	cds	59795	61033	-	CKJGAP_00906	ftsW	putative peptidoglycan glycosyltransferase FtsW	KEGG:K03588, RefSeq:WP_146841857.1, SO:0001217, UniParc:UPI001166EA94, UniRef:UniRef100_A0A511J8B5, UniRef:UniRef50_A0A7X6R074, UniRef:UniRef90_A0A511J8B5
contig_3	cds	61030	62541	-	CKJGAP_00907	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	EC:6.3.2.9, GO:0005524, GO:0005737, GO:0008360, GO:0008764, GO:0009252, GO:0051301, KEGG:K01925, RefSeq:WP_146841858.1, SO:0001217, UniParc:UPI001166860F, UniRef:UniRef100_A0A511J8B8, UniRef:UniRef50_A0A1L2ZKJ5, UniRef:UniRef90_A0A511J8B8
contig_3	cds	62542	63624	-	CKJGAP_00908	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	EC:2.7.8.13, GO:0008963, GO:0009252, GO:0016020, KEGG:K01000, RefSeq:WP_146841859.1, SO:0001217, UniParc:UPI001167B8C6, UniRef:UniRef100_A0A511J962, UniRef:UniRef50_Q2JD53, UniRef:UniRef90_F7ZZ82
contig_3	cds	63621	65087	-	CKJGAP_00909		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	EC:6.3.2.10, KEGG:K01929, RefSeq:WP_146841860.1, SO:0001217, UniParc:UPI001170F947, UniRef:UniRef100_A0A511J8E8, UniRef:UniRef50_A0A5C5BHZ2, UniRef:UniRef90_A0A511J8E8
contig_3	cds	65084	66745	-	CKJGAP_00910		UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase	EC:6.3.2.13, GO:0005524, GO:0008360, GO:0009058, GO:0016881, GO:0051301, KEGG:K01928, SO:0001217, UniRef:UniRef50_A0A4Z1E1P3, UniRef:UniRef90_A0A511J8C3
contig_3	cds	66742	68691	-	CKJGAP_00911	ftsI	Cell division protein FtsI	SO:0001217, UniRef:UniRef50_A0A5C4XIJ9, UniRef:UniRef90_A0A511J8B7
contig_3	cds	68691	69116	-	CKJGAP_00912	ftsL	Cell division protein FtsL	RefSeq:WP_146841862.1, SO:0001217, UniParc:UPI001170523D, UniRef:UniRef100_A0A511J8C4, UniRef:UniRef50_A0A1M3F548, UniRef:UniRef90_A0A511J8C4
contig_3	cds	69113	70129	-	CKJGAP_00913	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	EC:2.1.1.199, GO:0016434, KEGG:K03438, RefSeq:WP_146841863.1, SO:0001217, UniParc:UPI00116728D4, UniRef:UniRef100_A0A511J8D6, UniRef:UniRef50_C1A0Y3, UniRef:UniRef90_A0A511J8D6
contig_3	cds	70324	70818	-	CKJGAP_00914	mraZ	division/cell wall cluster transcriptional repressor MraZ	GO:0003700, GO:0006355, SO:0001217, UniRef:UniRef50_Q8FNT1, UniRef:UniRef90_A0A511J926
contig_3	cds	71154	72152	+	CKJGAP_00915		MoxR-like ATPase	RefSeq:WP_146841865.1, SO:0001217, UniParc:UPI001170E8C2, UniRef:UniRef100_A0A511J8C1, UniRef:UniRef50_A0A839PVN7, UniRef:UniRef90_A0A511J8C1
contig_3	cds	72152	73402	+	CKJGAP_00916		DUF58 domain-containing protein	RefSeq:WP_146841866.1, SO:0001217, UniParc:UPI001168632E, UniRef:UniRef100_A0A511J8C5, UniRef:UniRef50_A0A512DGG0, UniRef:UniRef90_A0A511J8C5
contig_3	cds	73399	75735	+	CKJGAP_00917		Transglutaminase-like domain-containing protein	EC:2.3.2.13, KEGG:K22452, RefSeq:WP_146841867.1, SO:0001217, UniParc:UPI00116F69D6, UniRef:UniRef100_A0A511J8C9, UniRef:UniRef50_A0A511J8C9, UniRef:UniRef90_A0A511J8C9
contig_3	cds	75891	76343	-	CKJGAP_00918		Membrane protein	SO:0001217, UniRef:UniRef50_F7ZZ92, UniRef:UniRef90_A0A511J975
contig_3	cds	76432	77685	-	CKJGAP_00919	dinB	DNA polymerase IV	EC:2.7.7.7, GO:0003684, GO:0003887, GO:0006281, RefSeq:WP_281284565.1, SO:0001217, UniParc:UPI0011669CAD, UniRef:UniRef100_A0A511J8F8, UniRef:UniRef50_A0A1S1RAI9, UniRef:UniRef90_A0A511J8F8
contig_3	cds	77682	78137	-	CKJGAP_00920		SAV-6107-like HEPN domain-containing protein	SO:0001217, UniRef:UniRef50_A0A3N2FV70, UniRef:UniRef90_A0A511J8D4
contig_3	cds	78355	79170	+	CKJGAP_00921		Methyltransferase type 11 domain-containing protein	RefSeq:WP_146841869.1, SO:0001217, UniParc:UPI00116E228F, UniRef:UniRef100_A0A511J8D1, UniRef:UniRef50_A0A511J8D1, UniRef:UniRef90_A0A511J8D1
contig_3	cds	79229	79441	-	CKJGAP_00922	cspC	Cold-shock protein	COG:COG1278, COG:K, KEGG:K03704, SO:0001217, UniRef:UniRef50_W5W6I5, UniRef:UniRef90_A0A0A0B8J1
contig_3	cds	79611	80543	-	CKJGAP_00923		Proteasome protein	RefSeq:WP_146841871.1, SO:0001217, UniParc:UPI001166A9EB, UniRef:UniRef100_A0A511J8E5, UniRef:UniRef50_D3PXS6, UniRef:UniRef90_A0A511J8E5
contig_3	cds	80696	81136	-	CKJGAP_00924		Two-component system response regulator	RefSeq:WP_146841872.1, SO:0001217, UniParc:UPI0011679ED8, UniRef:UniRef100_A0A511J935, UniRef:UniRef50_A0A075UP55, UniRef:UniRef90_A0A511J935
contig_3	cds	81174	82742	-	CKJGAP_00925		histidine kinase	RefSeq:WP_146841873.1, SO:0001217, UniParc:UPI001175564A, UniRef:UniRef100_A0A511J8D0, UniRef:UniRef50_A0A0A0C057, UniRef:UniRef90_A0A511J8D0
contig_3	cds	82750	83958	-	CKJGAP_00926		Serine/threonine phosphatase	RefSeq:WP_146841874.1, SO:0001217, UniParc:UPI0011668096, UniRef:UniRef100_A0A511J8D5, UniRef:UniRef50_A0A0M0F2N3, UniRef:UniRef90_A0A511J8D5
contig_3	cds	84127	86349	+	CKJGAP_00927		DNA helicase	RefSeq:WP_146841875.1, SO:0001217, UniParc:UPI0011BFD61F, UniRef:UniRef100_UPI0011BFD61F, UniRef:UniRef50_A0A3N4YRP9, UniRef:UniRef90_A0A511J8E3
contig_3	cds	86398	87633	+	CKJGAP_00928	serA	phosphoglycerate dehydrogenase	EC:1.1.1.95, GO:0016616, GO:0051287, SO:0001217, UniParc:UPI001175639A, UniRef:UniRef100_A0A511J991, UniRef:UniRef50_A0A168EWF4, UniRef:UniRef90_A0A222X6B7
contig_3	cds	87823	88011	-	CKJGAP_00929		DUF5302 domain-containing protein	RefSeq:WP_146841877.1, SO:0001217, UniParc:UPI00116E1FF5, UniRef:UniRef100_A0A511J8G5, UniRef:UniRef50_F7ZZA3, UniRef:UniRef90_A0A511J8G5
contig_3	cds	88084	90183	-	CKJGAP_00930		Dipeptidyl aminopeptidase	RefSeq:WP_146841878.1, SO:0001217, UniParc:UPI001171B84A, UniRef:UniRef100_A0A511J8D9, UniRef:UniRef50_A0A0V8T903, UniRef:UniRef90_A0A511J8D9
contig_3	cds	90211	90747	-	CKJGAP_00931	nrdR	transcriptional regulator NrdR	GO:0006355, GO:0008270, GO:0140110, RefSeq:WP_246117349.1, SO:0001217, UniParc:UPI000A8C0AE2, UniRef:UniRef100_UPI000A8C0AE2, UniRef:UniRef50_P9WIZ1, UniRef:UniRef90_A0A511J8E6
contig_3	cds	91133	91543	-	CKJGAP_00932	lysM	LysM domain-containing protein	RefSeq:WP_146841879.1, SO:0001217, UniParc:UPI001173DE43, UniRef:UniRef100_A0A511J8E1, UniRef:UniRef50_A0A511J8E1, UniRef:UniRef90_A0A511J8E1
contig_3	cds	91900	92637	+	CKJGAP_00933	lexA	transcriptional repressor LexA	EC:3.4.21.88, GO:0004252, GO:0009432, GO:0045892, KEGG:K01356, RefSeq:WP_146841880.1, SO:0001217, UniParc:UPI0011673ABD, UniRef:UniRef100_A0A511J8F0, UniRef:UniRef50_A8L6K4, UniRef:UniRef90_A0A511J8F0
contig_3	cds	92782	93795	-	CKJGAP_00934		L-lactate dehydrogenase	EC:1.1.1.27, GO:0004459, GO:0005737, GO:0006096, KEGG:K00016, RefSeq:WP_146841881.1, SO:0001217, UniParc:UPI001170A08D, UniRef:UniRef100_A0A511J944, UniRef:UniRef50_B8DSV5, UniRef:UniRef90_A0A511J944
contig_3	cds	93891	96062	-	CKJGAP_00935		Helicase	EC:5.6.2.3, KEGG:K03722, RefSeq:WP_371862477.1, SO:0001217, UniParc:UPI0011704ACC, UniRef:UniRef100_A0A511J8E0, UniRef:UniRef50_A0A168EWJ4, UniRef:UniRef90_A0A511J8E0
contig_3	cds	96068	97702	-	CKJGAP_00936	hflX	GTPase HflX	GO:0005525, SO:0001217, UniRef:UniRef50_A0A0I9TI25, UniRef:UniRef90_A0A511J8E4
contig_3	cds	97756	98394	+	CKJGAP_00937	rsmC	16S RNA G1207 methylase RsmC	RefSeq:WP_146841884.1, SO:0001217, UniParc:UPI00116FE6ED, UniRef:UniRef100_A0A511J8E9, UniRef:UniRef50_A3TMC7, UniRef:UniRef90_A0A511J8E9
contig_3	cds	98391	99827	+	CKJGAP_00938		MFS transporter	RefSeq:WP_146841885.1, SO:0001217, UniParc:UPI0011681BFF, UniRef:UniRef100_A0A511J999, UniRef:UniRef50_A0A1K0FFD3, UniRef:UniRef90_A0A511J999
contig_3	cds	99858	100202	-	CKJGAP_00939		Thioredoxin domain-containing protein	RefSeq:WP_146841886.1, SO:0001217, UniParc:UPI00117290DE, UniRef:UniRef100_A0A511J8H8, UniRef:UniRef50_F7ZZN6, UniRef:UniRef90_A0A511J8H8
contig_3	cds	100199	101158	-	CKJGAP_00940	dapF	diaminopimelate epimerase	EC:5.1.1.7, GO:0008837, GO:0009089, KEGG:K01778, RefSeq:WP_146841887.1, SO:0001217, UniParc:UPI001168FFA6, UniRef:UniRef100_A0A511J8F4, UniRef:UniRef50_A0A6M5UFX0, UniRef:UniRef90_A0A511J8F4
contig_3	cds	101155	102114	-	CKJGAP_00941	miaA	tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	EC:2.5.1.75, GO:0005737, GO:0006400, GO:0052381, RefSeq:WP_146841888.1, SO:0001217, UniParc:UPI00116D68E8, UniRef:UniRef100_A0A511J8F2, UniRef:UniRef50_A0A418UTD8, UniRef:UniRef90_A0A511J8F2
contig_3	cds	102111	103016	-	CKJGAP_00942		Extradiol ring-cleavage dioxygenase class III enzyme subunit B domain-containing protein	RefSeq:WP_146841889.1, SO:0001217, UniParc:UPI00116655E6, UniRef:UniRef100_A0A511J8F6, UniRef:UniRef50_A0A4Y3KK37, UniRef:UniRef90_A0A511J8F6
contig_3	cds	103018	103530	-	CKJGAP_00943	ybjN	YbjN domain-containing protein	RefSeq:WP_146841890.1, SO:0001217, UniParc:UPI00117472ED, UniRef:UniRef100_A0A511J8G7, UniRef:UniRef50_A0A511J8G7, UniRef:UniRef90_A0A511J8G7
contig_3	cds	103657	104175	+	CKJGAP_00944	ybjN	YbjN domain-containing protein	SO:0001217, UniParc:UPI00116D5FBB, UniRef:UniRef100_A0A511J957, UniRef:UniRef50_D1BJ36, UniRef:UniRef90_A0A511J957
contig_3	cds	104172	104690	+	CKJGAP_00945	ybjN	YbjN domain-containing protein	RefSeq:WP_146841892.1, SO:0001217, UniParc:UPI0011BF0A00, UniRef:UniRef100_UPI0011BF0A00, UniRef:UniRef50_D1BJ37, UniRef:UniRef90_UPI0011BF0A00
contig_3	cds	104728	107430	-	CKJGAP_00946		Secreted protein	RefSeq:WP_146841893.1, SO:0001217, UniParc:UPI001174A39F, UniRef:UniRef100_A0A511J8F5, UniRef:UniRef50_A0A511J8F5, UniRef:UniRef90_A0A511J8F5
contig_3	cds	107554	109128	-	CKJGAP_00947	miaB	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	EC:2.8.4.3, GO:0006400, GO:0016782, GO:0051539, GO:1904047, KEGG:K06168, RefSeq:WP_146841894.1, SO:0001217, UniParc:UPI001172ACD4, UniRef:UniRef100_A0A511J8G8, UniRef:UniRef50_Q8FPD5, UniRef:UniRef90_A0A511J8G8
contig_3	cds	109292	110074	+	CKJGAP_00948		Arginine ABC transporter ATP-binding protein	RefSeq:WP_146841895.1, SO:0001217, UniParc:UPI00116C0F7B, UniRef:UniRef100_A0A511J8I6, UniRef:UniRef50_G9PI01, UniRef:UniRef90_A0A511J8I6
contig_3	cds	110157	111002	+	CKJGAP_00949		ABC transporter substrate-binding protein	KEGG:K10005, RefSeq:WP_146841896.1, SO:0001217, UniParc:UPI001171CB44, UniRef:UniRef100_A0A511J8G2, UniRef:UniRef50_A0A0H3EC17, UniRef:UniRef90_A0A511J8G2
contig_3	cds	111102	111791	+	CKJGAP_00950		ABC transporter permease	RefSeq:WP_146841897.1, SO:0001217, UniParc:UPI00116CDE4E, UniRef:UniRef100_A0A511J8H4, UniRef:UniRef50_P48244, UniRef:UniRef90_A0A511J8H4
contig_3	cds	111788	112669	+	CKJGAP_00951		Glutamate ABC transporter permease	RefSeq:WP_146841898.1, SO:0001217, UniParc:UPI0011743C3D, UniRef:UniRef100_A0A511J8G4, UniRef:UniRef50_A0A1E3RY59, UniRef:UniRef90_A0A511J8G4
contig_3	cds	112725	114290	-	CKJGAP_00952	rny	ribonuclease Y	GO:0003723, GO:0006402, GO:0016020, RefSeq:WP_146841899.1, SO:0001217, UniParc:UPI001170CDA3, UniRef:UniRef100_A0A511J8H6, UniRef:UniRef50_A0A222XF63, UniRef:UniRef90_A0A511J8H6
contig_3	cds	114496	115062	-	CKJGAP_00953	recX	Regulatory protein RecX	RefSeq:WP_146841900.1, SO:0001217, UniParc:UPI001174133A, UniRef:UniRef100_A0A511J967, UniRef:UniRef50_A0A1H1TUX0, UniRef:UniRef90_A0A511J967
contig_3	cds	115066	116106	-	CKJGAP_00954	recA	recombinase RecA	COG:COG0468, COG:L, GO:0003677, GO:0003697, GO:0005524, GO:0006281, GO:0008094, KEGG:K03553, RefSeq:WP_146841901.1, SO:0001217, UniParc:UPI0011696127, UniRef:UniRef100_A0A511J8G3, UniRef:UniRef50_P33542, UniRef:UniRef90_A0A511J8G3
contig_3	cds	116355	117158	-	CKJGAP_00955		Metallo-beta-lactamase domain-containing protein	RefSeq:WP_146841902.1, SO:0001217, UniParc:UPI00116EF6D0, UniRef:UniRef100_A0A511J8G1, UniRef:UniRef50_A0A512PBJ3, UniRef:UniRef90_A0A511J8G1
contig_3	cds	117155	119266	-	CKJGAP_00956		Phosphodiesterase	RefSeq:WP_146841903.1, SO:0001217, UniParc:UPI00116EA19D, UniRef:UniRef100_A0A511J8H7, UniRef:UniRef50_A0A1Q9VA21, UniRef:UniRef90_A0A511J8H7
contig_3	cds	119263	119505	-	CKJGAP_00957		DUF3046 domain-containing protein	RefSeq:WP_146841904.1, SO:0001217, UniParc:UPI0011BF80BE, UniRef:UniRef100_UPI0011BF80BE, UniRef:UniRef50_A0A1I3YVZ4, UniRef:UniRef90_A0A511J9C0
contig_3	cds	119563	124611	+	CKJGAP_00958		ATP-dependent helicase	EC:3.6.4.-, GO:0003676, GO:0005524, GO:0016818, RefSeq:WP_146841905.1, SO:0001217, UniParc:UPI001173B927, UniRef:UniRef100_A0A511J8J9, UniRef:UniRef50_A0A1R4JJ04, UniRef:UniRef90_A0A511J8J9
contig_3	cds	124735	125493	+	CKJGAP_00959		DNA-(apurinic or apyrimidinic site) lyase	EC:3.2.2.-, EC:4.2.99.18, KEGG:K05522, RefSeq:WP_146841906.1, SO:0001217, UniParc:UPI0011706593, UniRef:UniRef100_A0A511J8H0, UniRef:UniRef50_A0A511J8H0, UniRef:UniRef90_A0A511J8H0
contig_3	cds	125579	125917	-	CKJGAP_00960		Transcriptional regulator	KEGG:K27043, RefSeq:WP_186812577.1, SO:0001217, UniParc:UPI001172E38A, UniRef:UniRef100_A0A511J8H9, UniRef:UniRef50_A0A1R4JKZ2, UniRef:UniRef90_A0A511J8H9
contig_3	cds	126133	126612	-	CKJGAP_00961	cinA	CinA C-terminal domain-containing protein	EC:3.5.1.42, KEGG:K03743, RefSeq:WP_146841908.1, SO:0001217, UniParc:UPI0011712DDE, UniRef:UniRef100_A0A511J8H1, UniRef:UniRef50_A0A5P9Q936, UniRef:UniRef90_A0A511J8H1
contig_3	cds	126616	127203	-	CKJGAP_00962	pgsA	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	EC:2.7.8.5, GO:0008444, GO:0008654, GO:0016020, KEGG:K00995, RefSeq:WP_146841909.1, SO:0001217, UniParc:UPI00116751F4, UniRef:UniRef100_A0A511J8I7, UniRef:UniRef50_A0A511F8E9, UniRef:UniRef90_A0A511J8I7
contig_3	cds	127260	128576	+	CKJGAP_00963	capA	Capsule synthesis protein CapA domain-containing protein	RefSeq:WP_146841910.1, SO:0001217, UniParc:UPI0011BFCD08, UniRef:UniRef100_UPI0011BFCD08, UniRef:UniRef50_A0A510V188, UniRef:UniRef90_A0A511J972
contig_3	cds	128619	130868	-	CKJGAP_00964		GGDEF domain-containing protein	RefSeq:WP_146841911.1, SO:0001217, UniParc:UPI00116D03E2, UniRef:UniRef100_A0A511J8H3, UniRef:UniRef50_A0A510UVV3, UniRef:UniRef90_A0A511J8H3
contig_3	cds	130865	133360	-	CKJGAP_00965	ftsK	DNA translocase FtsK	SO:0001217, UniParc:UPI001172B904, UniRef:UniRef100_A0A511J8G9, UniRef:UniRef50_G5ETB8, UniRef:UniRef90_A0A511J8G9
contig_3	cds	133699	134469	+	CKJGAP_00966		2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase	RefSeq:WP_146841913.1, SO:0001217, UniParc:UPI00117576D6, UniRef:UniRef100_A0A511J8I9, UniRef:UniRef50_A0A511J8I9, UniRef:UniRef90_A0A511J8I9
contig_3	cds	134411	134836	+	CKJGAP_00967		hypothetical protein	RefSeq:WP_146841914.1, SO:0001217, UniParc:UPI00116F1379, UniRef:UniRef100_A0A511J9C9, UniRef:UniRef50_A0A511J9C9, UniRef:UniRef90_A0A511J9C9
contig_3	cds	134859	135521	+	CKJGAP_00968		4'-phosphopantetheinyl transferase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A511J8L0, UniRef:UniRef90_A0A511J8L0
contig_3	cds	135591	136622	+	CKJGAP_00969		Membrane protein	RefSeq:WP_222593136.1, SO:0001217, UniParc:UPI001174E31C, UniRef:UniRef100_A0A511J8I1, UniRef:UniRef50_A0A512PBI3, UniRef:UniRef90_A0A511J8I1
contig_3	cds	136597	138282	-	CKJGAP_00970		Ribonuclease J	RefSeq:WP_146841916.1, SO:0001217, UniParc:UPI00116E793D, UniRef:UniRef100_A0A511J8I8, UniRef:UniRef50_P9WGZ9, UniRef:UniRef90_A0A511J8I8
contig_3	cds	138328	139296	-	CKJGAP_00971	dapA	4-hydroxy-tetrahydrodipicolinate synthase	EC:4.3.3.7, GO:0008840, GO:0009089, RefSeq:WP_146841917.1, SO:0001217, UniParc:UPI0011BF4180, UniRef:UniRef100_A0A511J8I3, UniRef:UniRef50_A0A1I3YX75, UniRef:UniRef90_A0A511J8I3
contig_3	cds	139353	139868	-	CKJGAP_00972		Dihydrofolate reductase	EC:1.5.1.3, KEGG:K00287, RefSeq:WP_146841918.1, SO:0001217, UniParc:UPI0011BF7E9B, UniRef:UniRef100_UPI0011BF7E9B, UniRef:UniRef50_B1MD46, UniRef:UniRef90_A0A511J8J3
contig_3	cds	139892	140743	-	CKJGAP_00973		thymidylate synthase	EC:2.1.1.45, GO:0004799, GO:0006231, KEGG:K00560, SO:0001217, UniRef:UniRef50_P9WFR9, UniRef:UniRef90_A0A511J982
contig_3	cds	140805	141575	+	CKJGAP_00974		Branched-chain amino acid ABC transporter permease	KEGG:K26605, RefSeq:WP_246117350.1, SO:0001217, UniParc:UPI001FEC7BA5, UniRef:UniRef100_UPI001FEC7BA5, UniRef:UniRef50_A0A4Y3KCV9, UniRef:UniRef90_A0A511J8I4
contig_3	cds	141572	141892	+	CKJGAP_00975	azlD	Branched-chain amino acid transporter AzlD	RefSeq:WP_146841920.1, SO:0001217, UniParc:UPI0011733ABC, UniRef:UniRef100_A0A511J8I0, UniRef:UniRef50_A0A919PDV8, UniRef:UniRef90_A0A511J8I0
contig_3	cds	141992	142624	+	CKJGAP_00976		UPF0114 protein CCO02nite_09700	RefSeq:WP_146841921.1, SO:0001217, UniParc:UPI00116B8A40, UniRef:UniRef100_A0A511J8J7, UniRef:UniRef50_M4Z4H4, UniRef:UniRef90_A0A511J8J7
contig_3	cds	142621	143175	+	CKJGAP_00977		N-acetyltransferase domain-containing protein	RefSeq:WP_146841922.1, SO:0001217, UniParc:UPI00116EFAAC, UniRef:UniRef100_A0A511J9E1, UniRef:UniRef50_A0A919U381, UniRef:UniRef90_A0A511J9E1
contig_3	cds	143186	143668	-	CKJGAP_00978		Membrane protein	SO:0001217, UniParc:UPI001172D31D, UniRef:UniRef100_A0A511J8L9, UniRef:UniRef50_A0A1M3EL85, UniRef:UniRef90_A0A511J8L9
contig_3	cds	143665	144417	-	CKJGAP_00979	dapB	4-hydroxy-tetrahydrodipicolinate reductase	EC:1.17.1.8, GO:0008839, GO:0009089, KEGG:K00215, RefSeq:WP_146841924.1, SO:0001217, UniParc:UPI00117547FE, UniRef:UniRef100_A0A511J8J4, UniRef:UniRef50_P9WP23, UniRef:UniRef90_A0A511J8J4
contig_3	cds	144452	145288	-	CKJGAP_00980		HTH araC/xylS-type domain-containing protein	RefSeq:WP_146841925.1, SO:0001217, UniParc:UPI0011BD8F51, UniRef:UniRef100_UPI0011BD8F51, UniRef:UniRef50_F7ZZS6, UniRef:UniRef90_A0A511J8J8
contig_3	cds	145446	148322	+	CKJGAP_00981		Peptidase S8/S53 domain-containing protein	EC:3.4.24.40, KEGG:K01406, RefSeq:WP_146841926.1, SO:0001217, UniParc:UPI0011742787, UniRef:UniRef100_A0A511J8J2, UniRef:UniRef50_A0A510V149, UniRef:UniRef90_A0A511J8J2
contig_3	cds	148378	149727	-	CKJGAP_00982		Peptidase M16	EC:3.4.24.-, KEGG:K07263, RefSeq:WP_146841927.1, SO:0001217, UniParc:UPI00116E931E, UniRef:UniRef100_A0A511J8K2, UniRef:UniRef50_A0A168EXL4, UniRef:UniRef90_A0A511J8K2
contig_3	cds	149727	151961	-	CKJGAP_00983		polyribonucleotide nucleotidyltransferase	EC:2.7.7.8, GO:0003723, GO:0004654, GO:0006396, GO:0006402, KEGG:K00962, RefSeq:WP_146841928.1, SO:0001217, UniParc:UPI001166CF8B, UniRef:UniRef100_A0A511J984, UniRef:UniRef50_Q53597, UniRef:UniRef90_A0A511J984
contig_3	ncRNA-region	152000	152069	-			Actino-pnp RNA	RFAM:RF01688, SO:0005836
contig_3	cds	152196	152465	-	CKJGAP_00984	rpsO	30S ribosomal protein S15	COG:COG0184, COG:J, GO:0003735, GO:0005840, GO:0006412, RefSeq:WP_146841929.1, SO:0001217, UniParc:UPI001169F151, UniRef:UniRef100_A0A511J8J1, UniRef:UniRef50_C1B323, UniRef:UniRef90_A0A161HWN7
contig_3	cds	152659	153693	-	CKJGAP_00985		SCP domain-containing protein	SO:0001217, UniRef:UniRef50_A0A511J8J0, UniRef:UniRef90_A0A511J8J0
contig_3	cds	153700	154824	-	CKJGAP_00986		bifunctional riboflavin kinase/FAD synthetase	EC:2.7.1.26, EC:2.7.7.2, GO:0003919, KEGG:K11753, SO:0001217, UniParc:UPI001175B312, UniRef:UniRef100_A0A511J8K7, UniRef:UniRef50_B2GKI7, UniRef:UniRef90_A0A511J8K7
contig_3	cds	154821	155855	-	CKJGAP_00987	truB	tRNA pseudouridine(55) synthase TruB	EC:5.4.99.25, GO:0001522, GO:0003723, GO:0009451, GO:0009982, KEGG:K03177, RefSeq:WP_146841931.1, SO:0001217, UniParc:UPI00116CDFF0, UniRef:UniRef100_A0A511J9F0, UniRef:UniRef50_A0A935QIG7, UniRef:UniRef90_A0A511J9F0
contig_3	cds	155852	156481	-	CKJGAP_00988		HTH tetR-type domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4Y3KCS6, UniRef:UniRef90_A0A511J8M9
contig_3	cds	156553	158004	+	CKJGAP_00989		MFS transporter	RefSeq:WP_146841932.1, SO:0001217, UniParc:UPI00116F8B8A, UniRef:UniRef100_A0A511J8K3, UniRef:UniRef50_A0A402CAG5, UniRef:UniRef90_A0A511J8K3
contig_3	cds	158106	158573	-	CKJGAP_00990	rbfA	30S ribosome-binding factor RbfA	GO:0006364, KEGG:K02834, RefSeq:WP_146841933.1, SO:0001217, UniParc:UPI0011669BA0, UniRef:UniRef100_A0A511J8K6, UniRef:UniRef50_C0W0C6, UniRef:UniRef90_A0A511J8K6
contig_3	cds	158745	161576	-	CKJGAP_00991	infB	translation initiation factor IF-2	GO:0003743, GO:0003924, GO:0005525, GO:0005737, GO:0006413, RefSeq:WP_146841934.1, SO:0001217, UniParc:UPI001169363C, UniRef:UniRef100_A0A511J8K5, UniRef:UniRef50_Q2J728, UniRef:UniRef90_A0A222X604
contig_3	cds	161648	161914	-	CKJGAP_00992	ylxR	YlxR domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0Q7MHD0
contig_3	cds	162091	163164	-	CKJGAP_00993	nusA	Transcription termination/antitermination protein NusA	RefSeq:WP_146841936.1, SO:0001217, UniParc:UPI0011752EDB, UniRef:UniRef100_A0A511J996, UniRef:UniRef50_A3TRX8, UniRef:UniRef90_A0A511J996
contig_3	cds	163164	163751	-	CKJGAP_00994	rimP	Ribosome maturation factor RimP	RefSeq:WP_146841937.1, SO:0001217, UniParc:UPI001173B98B, UniRef:UniRef100_A0A511J8K8, UniRef:UniRef50_A0A4Y3KL16, UniRef:UniRef90_A0A511J8K8
contig_3	cds	163907	165103	+	CKJGAP_00995		DUF4439 domain-containing protein	RefSeq:WP_146841938.1, SO:0001217, UniParc:UPI0011718FCE, UniRef:UniRef100_A0A511J8K0, UniRef:UniRef50_A0A511J8K0, UniRef:UniRef90_A0A511J8K0
