# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	1217547	1217951	+	BNINGP_01131		DUF3017 domain-containing protein	SO:0001217, UniParc:UPI00020BD846, UniRef:UniRef100_A0AB38VY80, UniRef:UniRef50_A0A401V4U3, UniRef:UniRef90_A0AB38VY80
contig_1	cds	1218033	1219067	-	BNINGP_01132	glpF	Bacterial nodulin-like intrinsic protein	COG:COG0580, COG:G, RefSeq:WP_013770282.1, SO:0001217, UniParc:UPI00020BD847, UniRef:UniRef100_A0AB38VYB6, UniRef:UniRef50_A0A510UXN1, UniRef:UniRef90_A0AB38VYB6
contig_1	cds	1219326	1220543	+	BNINGP_01133	icd	NADP-dependent isocitrate dehydrogenase	COG:C, COG:COG0538, EC:1.1.1.42, GO:0000287, GO:0004450, GO:0006102, GO:0051287, KEGG:K00031, RefSeq:WP_013770283.1, SO:0001217, UniParc:UPI00020BD848, UniRef:UniRef100_F4H2N1, UniRef:UniRef50_P41939, UniRef:UniRef90_A0A4Y3KPH6
contig_1	cds	1220656	1221648	+	BNINGP_01134		malate dehydrogenase	EC:1.1.1.37, GO:0006108, GO:0016615, RefSeq:WP_013770284.1, SO:0001217, UniParc:UPI00020BD849, UniRef:UniRef100_A0AB38W287, UniRef:UniRef50_Q5YTI1, UniRef:UniRef90_A0A402DNV1
contig_1	cds	1221854	1222225	+	BNINGP_01135		hypothetical protein	SO:0001217, UniParc:UPI00020BD84A, UniRef:UniRef100_A0AB38VX37, UniRef:UniRef50_A0AB38VX37, UniRef:UniRef90_A0AB38VX37
contig_1	cds	1222287	1222562	+	BNINGP_01136	yggU	Uncharacterized ACR, YggU family COG1872	COG:COG1872, COG:S, KEGG:K09131, RefSeq:WP_013770286.1, SO:0001217, UniParc:UPI00020BD84B, UniRef:UniRef100_A0AB38W3A2, UniRef:UniRef50_C7QCE8, UniRef:UniRef90_A0AB38W3A2
contig_1	cds	1222768	1228689	+	BNINGP_01137	pulA	Alpha-amylase	COG:COG1523, COG:G, EC:3.2.1.41, KEGG:K01200, RefSeq:WP_013770287.1, SO:0001217, UniParc:UPI00020BD84C, UniRef:UniRef100_A0AB38VZR0, UniRef:UniRef50_A0A4Y3KNM8, UniRef:UniRef90_A0AB38VZR0
contig_1	cds	1228903	1230381	+	BNINGP_01138		Alpha-lytic protease	EC:3.4.21.-, KEGG:K18546, RefSeq:WP_013770288.1, SO:0001217, UniParc:UPI00020BD84D, UniRef:UniRef100_A0AB38W2U0, UniRef:UniRef50_A0A402DNR4, UniRef:UniRef90_A0AB38W2U0
contig_1	cds	1230455	1231330	-	BNINGP_01139	purU	formyltetrahydrofolate deformylase	COG:COG0788, COG:F, EC:3.5.1.10, GO:0006189, GO:0008864, RefSeq:WP_013770289.1, SO:0001217, UniParc:UPI00020BD84E, UniRef:UniRef100_A0AB38VX48, UniRef:UniRef50_D1BB06, UniRef:UniRef90_A0A6C0FMP1
contig_1	cds	1231378	1231875	+	BNINGP_01140	yhbS	GNAT family N-acetyltransferase	COG:COG3153, COG:R, RefSeq:WP_013770290.1, SO:0001217, UniParc:UPI00020BD84F, UniRef:UniRef100_A0AB38VY14, UniRef:UniRef50_A0A5P9Q8S0, UniRef:UniRef90_A0A6C0FKG6
contig_1	cds	1231877	1232650	+	BNINGP_01141		Aminoglycoside 3'-phosphotransferase	RefSeq:WP_013770291.1, SO:0001217, UniParc:UPI00020BD850, UniRef:UniRef100_A0AB38W1A0, UniRef:UniRef50_A0AA97LZN9, UniRef:UniRef90_A0AB38W1A0
contig_1	cds	1232760	1233818	+	BNINGP_01142		hypothetical protein	RefSeq:WP_041553352.1, SO:0001217, UniParc:UPI0005A1C981, UniRef:UniRef100_A0AB38VZ55, UniRef:UniRef50_A0AB38VZ55, UniRef:UniRef90_A0AB38VZ55
contig_1	cds	1233713	1234663	-	BNINGP_01143	rhaT	EamA domain-containing protein	COG:COG0697, COG:GER, KEGG:K15269, SO:0001217, UniParc:UPI000F6DF7AA, UniRef:UniRef100_A0AB38VXP5, UniRef:UniRef50_A0A1Z2LDC5, UniRef:UniRef90_F4H2P1
contig_1	cds	1234680	1235249	+	BNINGP_01144	marR	Transcriptional repressor MprA	COG:COG1846, COG:K, SO:0001217, UniParc:UPI00020BD853, UniRef:UniRef100_A0AB38VXR3, UniRef:UniRef50_A0A917SUY3, UniRef:UniRef90_A0AB38VXR3
contig_1	cds	1235224	1235850	-	BNINGP_01145		hypothetical protein	RefSeq:WP_013770295.1, SO:0001217, UniParc:UPI00020BD854, UniRef:UniRef100_A0AB38VXI6, UniRef:UniRef50_A0AB38VXI6, UniRef:UniRef90_A0AB38VXI6
contig_1	ncRNA-region	1235986	1236076	+			ZMP/ZTP riboswitch aptamer (pfl RNA motif)	RFAM:RF01750, SO:0000035
contig_1	cds	1236175	1237464	+	BNINGP_01146	glyA	Serine hydroxymethyltransferase	COG:COG0112, COG:E, EC:2.1.2.1, KEGG:K00600, RefSeq:WP_013770296.1, SO:0001217, UniParc:UPI00020BD855, UniRef:UniRef100_A0AB38VY95, UniRef:UniRef50_P9WGI7, UniRef:UniRef90_A0A1I3UME8
contig_1	cds	1237475	1238356	+	BNINGP_01147	folD	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase	COG:COG0190, COG:H, GO:0004488, RefSeq:WP_013770297.1, SO:0001217, UniParc:UPI00020BD856, UniRef:UniRef100_A0AB38VYD0, UniRef:UniRef50_Q8G5L6, UniRef:UniRef90_A0A927FNP5
contig_1	cds	1238477	1238962	+	BNINGP_01148		VOC family protein	COG:COG3865, COG:R, RefSeq:WP_013770298.1, SO:0001217, UniParc:UPI00020BD857, UniRef:UniRef100_A0AB38W1C4, UniRef:UniRef50_A0A4P2Q688, UniRef:UniRef90_A0A6C0FVB0
contig_1	cds	1238996	1239829	+	BNINGP_01149	xthA	exodeoxyribonuclease III	COG:COG0708, COG:L, EC:3.1.11.2, GO:0004518, GO:0006281, KEGG:K01142, SO:0001217, UniParc:UPI00020BD858, UniRef:UniRef100_A0AB38W2A6, UniRef:UniRef50_A0A931DUT3, UniRef:UniRef90_A0A6C0FMN1
contig_1	cds	1239882	1240322	+	BNINGP_01150	yhbS	putative acetyltransferase	COG:COG3153, COG:R, RefSeq:WP_013770300.1, SO:0001217, UniParc:UPI00020BD859, UniRef:UniRef100_A0AB38VX46, UniRef:UniRef50_A0A0Q9MML7, UniRef:UniRef90_A0AB38VX46
contig_1	cds	1240331	1241644	-	BNINGP_01151	bacE	Bacilysin exporter BacE	RefSeq:WP_013770301.1, SO:0001217, UniParc:UPI00020BD85A, UniRef:UniRef100_A0AB38W3B2, UniRef:UniRef50_A0A5P9Q7T0, UniRef:UniRef90_A0AB38W3B2
contig_1	cds	1241704	1242261	+	BNINGP_01152		Helix-turn-helix domain	RefSeq:WP_013770302.1, SO:0001217, UniParc:UPI00020BD85B, UniRef:UniRef100_A0AB38VZS9, UniRef:UniRef50_A0A8J3TGX4, UniRef:UniRef90_A0AB38VZS9
contig_1	cds	1242264	1243511	-	BNINGP_01153	salY	Macrolide export ATP-binding/permease protein MacB	COG:COG0577, COG:V, RefSeq:WP_013770303.1, SO:0001217, UniParc:UPI00020BD85C, UniRef:UniRef100_A0AB38W2V5, UniRef:UniRef50_D5UI40, UniRef:UniRef90_A0AB38W2V5
contig_1	cds	1243508	1244227	-	BNINGP_01154	lolD	Lipoprotein-releasing system ATP-binding protein LolD	COG:COG1136, COG:M, RefSeq:WP_013770304.1, SO:0001217, UniParc:UPI00020BD85D, UniRef:UniRef100_A0AB38VX62, UniRef:UniRef50_A0A161XGL7, UniRef:UniRef90_A0AB38VX62
contig_1	cds	1244224	1245867	-	BNINGP_01155		Peptidoglycan binding-like domain-containing protein	RefSeq:WP_013770305.1, SO:0001217, UniParc:UPI00020BD85E, UniRef:UniRef100_A0AB38VY29, UniRef:UniRef50_A0A0Q7MSJ1, UniRef:UniRef90_A0AB38VY29
contig_1	cds	1245905	1246867	-	BNINGP_01156		hypothetical protein	RefSeq:WP_013770306.1, SO:0001217, UniParc:UPI00020BD85F, UniRef:UniRef100_A0AB38W1B5, UniRef:UniRef50_A0A656Y7Q4, UniRef:UniRef90_A0AB38W1B5
contig_1	cds	1247043	1248272	-	BNINGP_01157	macB	Macrolide export ATP-binding/permease protein MacB	COG:COG0577, COG:V, RefSeq:WP_013770307.1, SO:0001217, UniParc:UPI00020BD860, UniRef:UniRef100_A0AB38VZ71, UniRef:UniRef50_A0A163S2Q3, UniRef:UniRef90_A0AB38VZ71
contig_1	cds	1248269	1249102	-	BNINGP_01158	macB	Macrolide export ATP-binding/permease protein MacB	COG:COG1136, COG:M, RefSeq:WP_013770308.1, SO:0001217, UniParc:UPI00020BD861, UniRef:UniRef100_A0AB38VXQ3, UniRef:UniRef50_A0A1G6NHF7, UniRef:UniRef90_A0A402DNW9
contig_1	cds	1249099	1250130	-	BNINGP_01159		Efflux transporter, RND family, MFP subunit	RefSeq:WP_013770309.1, SO:0001217, UniParc:UPI00020BD862, UniRef:UniRef100_A0AB38VXS7, UniRef:UniRef50_A0A1I3UJZ4, UniRef:UniRef90_A0AB38VXS7
contig_1	cds	1250288	1251214	-	BNINGP_01160		Lipoprotein	RefSeq:WP_013770310.1, SO:0001217, UniParc:UPI00020BD863, UniRef:UniRef100_A0AB38VXJ8, UniRef:UniRef50_A0A402DNT4, UniRef:UniRef90_A0AB38VXJ8
contig_1	cds	1251316	1252542	-	BNINGP_01161	galK	galactokinase	COG:COG0153, COG:G, EC:2.7.1.6, GO:0004335, GO:0005524, GO:0006012, GO:0046835, KEGG:K00849, RefSeq:WP_013770311.1, SO:0001217, UniParc:UPI00020BD864, UniRef:UniRef100_A0AB38VYB1, UniRef:UniRef50_C4RNZ1, UniRef:UniRef90_A0AB38VYB1
contig_1	cds	1252539	1253726	-	BNINGP_01162	galT	galactose-1-phosphate uridylyltransferase	COG:COG1085, COG:G, EC:2.7.7.12, GO:0006012, GO:0008108, GO:0008270, KEGG:K00965, RefSeq:WP_013770312.1, SO:0001217, UniParc:UPI00020BD8EA, UniRef:UniRef100_A0AB38VYE5, UniRef:UniRef50_A0A426JQM7, UniRef:UniRef90_A0A402DTM5
contig_1	cds	1253723	1254577	-	BNINGP_01163	glpR	Glycerol-3-phosphate regulon repressor	COG:COG1349, COG:KG, RefSeq:WP_013770313.1, SO:0001217, UniParc:UPI00020BD8EB, UniRef:UniRef100_A0AB38W1D4, UniRef:UniRef50_A0A163S2U8, UniRef:UniRef90_A0AB38W1D4
contig_1	cds	1254640	1255791	-	BNINGP_01164	mrp	Iron-sulfur cluster carrier protein	COG:COG0489, COG:D, RefSeq:WP_013770314.1, SO:0001217, UniParc:UPI00020BD8EC, UniRef:UniRef100_A0AB38W2C5, UniRef:UniRef50_P9WJN7, UniRef:UniRef90_A0A402DTQ4
contig_1	cds	1255864	1256442	-	BNINGP_01165		putative membrane protein	COG:COG4420, COG:S, RefSeq:WP_013770315.1, SO:0001217, UniParc:UPI00020BD8ED, UniRef:UniRef100_A0AB38VX61, UniRef:UniRef50_A0A1D7VT53, UniRef:UniRef90_A0AB38VX61
contig_1	cds	1256435	1257748	-	BNINGP_01166	mgtE	Magnesium transporter	COG:COG2239, COG:P, RefSeq:WP_013770316.1, SO:0001217, UniParc:UPI00020BD8EE, UniRef:UniRef100_A0AB38W3C5, UniRef:UniRef50_F8A0D7, UniRef:UniRef90_A0A6C0FLY5
contig_1	cds	1257821	1258453	+	BNINGP_01167		General stress protein 17M-like domain-containing protein	RefSeq:WP_013770317.1, SO:0001217, UniParc:UPI00020BD8EF, UniRef:UniRef100_A0AB38VZU4, UniRef:UniRef50_A0A1T5JH13, UniRef:UniRef90_A0A6C0FMM5
contig_1	cds	1258467	1260002	-	BNINGP_01168	pepP	Xaa-Pro aminopeptidase	COG:COG0006, COG:E, EC:3.4.11.9, KEGG:K01262, RefSeq:WP_013770318.1, SO:0001217, UniParc:UPI00020BD8F0, UniRef:UniRef100_A0AB38W2X0, UniRef:UniRef50_A0A2V1K810, UniRef:UniRef90_A0A6C0FKE9
contig_1	cds	1260082	1260924	+	BNINGP_01169	yciV	Metal-dependent phosphoesterase	COG:COG0613, COG:F, RefSeq:WP_013770319.1, SO:0001217, UniParc:UPI00020BD8F1, UniRef:UniRef100_A0AB38VX74, UniRef:UniRef50_A0A2A9ENU5, UniRef:UniRef90_A0A402DRF9
contig_1	cds	1260934	1261557	+	BNINGP_01170	marC	UPF0056 membrane protein	COG:COG2095, COG:E, KEGG:K05595, RefSeq:WP_013770320.1, SO:0001217, UniParc:UPI00020BD8F2, UniRef:UniRef100_A0AB38VY38, UniRef:UniRef50_A0A511FEB7, UniRef:UniRef90_A0A402DRD7
contig_1	cds	1261669	1263441	-	BNINGP_01171	srmB	DEAD-box ATP-dependent RNA helicase CshA	COG:COG0513, COG:L, SO:0001217, UniParc:UPI00020BD8F3, UniRef:UniRef100_A0AB38W1C9, UniRef:UniRef50_A0A3P5WYN9, UniRef:UniRef90_A0AB38W1C9
contig_1	cds	1263739	1264512	+	BNINGP_01172		tRNA-(MS[2]IO[6]A)-hydroxylase MiaE-like protein	RefSeq:WP_013770322.1, SO:0001217, UniParc:UPI00020BD8F4, UniRef:UniRef100_A0AB38VZ92, UniRef:UniRef50_D5UI20, UniRef:UniRef90_A0AB38VZ92
contig_1	cds	1264620	1264850	-	BNINGP_01173		ATP-binding protein	SO:0001217, UniParc:UPI00020BD8F5, UniRef:UniRef100_A0AB38VXR6, UniRef:UniRef50_D5UI19, UniRef:UniRef90_A0A402DW65
contig_1	cds	1264908	1265576	-	BNINGP_01174	acrR	TetR/AcrR family transcriptional regulator	COG:COG1309, COG:K, RefSeq:WP_013770324.1, SO:0001217, UniParc:UPI00020BD8F6, UniRef:UniRef100_A0AB38VXU1, UniRef:UniRef50_A0A511J9B8, UniRef:UniRef90_A0A6C0FHN1
contig_1	cds	1265750	1266601	+	BNINGP_01175		DUF3152 domain-containing protein	RefSeq:WP_013770325.1, SO:0001217, UniParc:UPI00020BD8F7, UniRef:UniRef100_A0AB38VXL3, UniRef:UniRef50_F8A0E6, UniRef:UniRef90_A0AB38VXL3
contig_1	cds	1266669	1269902	+	BNINGP_01176	slr0479	DNA helicase II	COG:COG2887, COG:L, RefSeq:WP_013770326.1, SO:0001217, UniParc:UPI00020BD8F8, UniRef:UniRef100_A0AB38VYD2, UniRef:UniRef50_A0A168F7L2, UniRef:UniRef90_A0AB38VYD2
contig_1	cds	1269899	1273399	+	BNINGP_01177	uvrD	ATP-dependent DNA helicase pcrA	COG:COG0210, COG:L, RefSeq:WP_013770327.1, SO:0001217, UniParc:UPI00020BD8F9, UniRef:UniRef100_A0AB38VYG0, UniRef:UniRef50_A0A5P9Q7U3, UniRef:UniRef90_A0AB38VYG0
contig_1	cds	1273419	1273739	-	BNINGP_01178		hypothetical protein	RefSeq:WP_013770328.1, SO:0001217, UniParc:UPI00020BD8FA, UniRef:UniRef100_A0AB38W1E7, UniRef:UniRef50_A0AB38W1E7, UniRef:UniRef90_A0AB38W1E7
contig_1	cds	1273845	1274786	-	BNINGP_01179	ycbJ	Aminoglycoside phosphotransferase	COG:COG3173, COG:R, KEGG:K06979, RefSeq:WP_013770329.1, SO:0001217, UniParc:UPI00020BD8FB, UniRef:UniRef100_A0AB38W2D0, UniRef:UniRef50_A0A402DV85, UniRef:UniRef90_A0AB38W2D0
contig_1	cds	1274997	1276112	+	BNINGP_01180	nudC	NAD(+) diphosphatase	COG:COG2816, COG:F, EC:3.6.1.22, GO:0000210, GO:0016787, KEGG:K03426, RefSeq:WP_013770330.1, SO:0001217, UniParc:UPI00020BD8FC, UniRef:UniRef100_A0AB38VX71, UniRef:UniRef50_A0A6C0FKD9, UniRef:UniRef90_A0AB38VX71
contig_1	cds	1276176	1276439	-	BNINGP_01181	grxC	Mycoredoxin	COG:COG0695, COG:O, RefSeq:WP_013770331.1, SO:0001217, UniParc:UPI00020BD8FD, UniRef:UniRef100_A0AB38W3E1, UniRef:UniRef50_A0A852WBZ3, UniRef:UniRef90_A0A6C0FM35
contig_1	cds	1276634	1278694	+	BNINGP_01182	uvrD	ATP-dependent DNA helicase yjcD	COG:COG0210, COG:L, RefSeq:WP_013770332.1, SO:0001217, UniParc:UPI00020BD8FE, UniRef:UniRef100_A0AB38VZV8, UniRef:UniRef50_A0A089XGY8, UniRef:UniRef90_A0AB38VZV8
contig_1	cds	1278839	1279060	+	BNINGP_01183		hypothetical protein	RefSeq:WP_013770333.1, SO:0001217, UniParc:UPI00020BD8FF, UniRef:UniRef100_A0AB38W2Y5, UniRef:UniRef50_A0A401V108, UniRef:UniRef90_A0AB38W2Y5
contig_1	cds	1279204	1279554	+	BNINGP_01184	whiB	Transcriptional regulator WhiB	KEGG:K18958, RefSeq:WP_013770334.1, SO:0001217, UniParc:UPI00020BD900, UniRef:UniRef100_A0AB38VX86, UniRef:UniRef50_A0A919FUS1, UniRef:UniRef90_A0A402DWK1
contig_1	cds	1279597	1280595	-	BNINGP_01185		Bacteriocin biosynthesis cyclodehydratase domain	RefSeq:WP_013770335.1, SO:0001217, UniParc:UPI00020BD901, UniRef:UniRef100_A0AB38VY56, UniRef:UniRef50_A0A0Q5JHY4, UniRef:UniRef90_A0AB38VY56
contig_1	cds	1280832	1280990	-	BNINGP_01186		DUF5679 domain-containing protein	RefSeq:WP_013770336.1, SO:0001217, UniParc:UPI00020BD902, UniRef:UniRef100_A0AB38W1E3, UniRef:UniRef50_E6S7V6, UniRef:UniRef90_D5UHN3
contig_1	cds	1281183	1281809	+	BNINGP_01187	ygjP	Protein of uncharacterized function DUF45	COG:COG1451, COG:R, RefSeq:WP_013770337.1, SO:0001217, UniParc:UPI00020BD903, UniRef:UniRef100_A0AB38VZA9, UniRef:UniRef50_C7R1R6, UniRef:UniRef90_A0AB38VZA9
contig_1	cds	1281914	1283311	-	BNINGP_01188	zincin	Uncharacterized conserved protein	COG:COG5282, COG:O, RefSeq:WP_013770338.1, SO:0001217, UniParc:UPI00020BD904, UniRef:UniRef100_A0AB38VXT0, UniRef:UniRef50_A0A970Z1G9, UniRef:UniRef90_A0AB38VXT0
contig_1	cds	1283456	1284442	+	BNINGP_01189		NAD dependent epimerase/dehydratase family	SO:0001217, UniParc:UPI00020BD905, UniRef:UniRef100_A0AB38VXV3, UniRef:UniRef50_A0A1J5QTV8, UniRef:UniRef90_A0AB38VXV3
contig_1	cds	1284472	1285602	+	BNINGP_01190	sdrC	ATP-dependent protease Lon	COG:COG3480, COG:T, RefSeq:WP_013770340.1, SO:0001217, UniParc:UPI00020BD906, UniRef:UniRef100_A0AB38VXM5, UniRef:UniRef50_A0A5P9Q7V1, UniRef:UniRef90_A0AB38VXM5
contig_1	cds	1285694	1286251	-	BNINGP_01191		hypothetical protein	RefSeq:WP_013770341.1, SO:0001217, UniParc:UPI00020BD907, UniRef:UniRef100_A0AB38VYE8, UniRef:UniRef50_F8A0G1, UniRef:UniRef90_A0AB38VYE8
contig_1	cds	1286317	1289376	+	BNINGP_01192		UPF0182 protein CBZ_34980	COG:COG1615, COG:S, KEGG:K09118, SO:0001217, UniParc:UPI00020BD908, UniRef:UniRef100_A0AB38VYH7, UniRef:UniRef50_C0W8Z8, UniRef:UniRef90_A0A402DWI1
contig_1	tRNA	1289572	1289645	+	BNINGP_01193	trnfM	tRNA-fMet(cat)	SO:0000266
contig_1	cds	1289944	1291563	+	BNINGP_01194	tar	Methyl-accepting chemotaxis protein 4	COG:COG0840, COG:T, SO:0001217, UniParc:UPI00020BD909, UniRef:UniRef100_A0AB38W1F7, UniRef:UniRef50_A0A021VRD4, UniRef:UniRef90_A0AB38W1F7
contig_1	cds	1291742	1293358	+	BNINGP_01195	tar	Methyl-accepting chemotaxis protein 2	COG:COG0840, COG:T, RefSeq:WP_013770344.1, SO:0001217, UniParc:UPI00020BD9A3, UniRef:UniRef100_A0AB38W2E5, UniRef:UniRef50_A0A402DVN0, UniRef:UniRef90_A0AB38W2E5
contig_1	cds	1293473	1294669	+	BNINGP_01196	skfB	TIGR04053 family radical SAM/SPASM domain-containing protein	COG:COG0535, COG:DH, GO:0003824, RefSeq:WP_013770345.1, SO:0001217, UniParc:UPI00020BD9A4, UniRef:UniRef100_A0AB38VX87, UniRef:UniRef50_I0HEV2, UniRef:UniRef90_A0AB38VX87
contig_1	cds	1294767	1295720	+	BNINGP_01197	ligD	DNA ligase-like protein Rv0938/MT0965	COG:COG3285, COG:L, EC:6.5.1.1, KEGG:K01971, RefSeq:WP_013770346.1, SO:0001217, UniParc:UPI00020BD9A5, UniRef:UniRef100_A0AB38W3G4, UniRef:UniRef50_A0A7V9BVI9, UniRef:UniRef90_A0AB38W3G4
contig_1	cds	1295771	1297312	-	BNINGP_01198	gtfA	sucrose phosphorylase	COG:COG0366, COG:G, EC:2.4.1.7, GO:0004645, GO:0005975, KEGG:K00690, RefSeq:WP_013770347.1, SO:0001217, UniParc:UPI00020BD9A6, UniRef:UniRef100_A0AB38VZX4, UniRef:UniRef50_P33910, UniRef:UniRef90_A0AB38VZX4
contig_1	cds	1297419	1297613	-	BNINGP_01199	yjbJ	CsbD family protein	COG:COG3237, COG:S, RefSeq:WP_013770348.1, SO:0001217, UniParc:UPI00020BD9A7, UniRef:UniRef100_A0AB38W2Z8, UniRef:UniRef50_W2F0F8, UniRef:UniRef90_A0A6C0FMJ5
contig_1	cds	1297645	1297800	-	BNINGP_01200		DUF4175 domain-containing protein	RefSeq:WP_013770349.1, SO:0001217, UniParc:UPI00020BD9A8, UniRef:UniRef100_A0AB38VX99, UniRef:UniRef50_A0A402DUQ5, UniRef:UniRef90_A0A402DUQ5
contig_1	ncRNA-region	1298083	1298190	+			SAM (S-adenosyl methionine) riboswitch aptamer	RFAM:RF00634, SO:0000035
contig_1	cds	1298495	1299646	+	BNINGP_01201	ssuD	Nitrilotriacetate monooxygenase component A	COG:COG2141, COG:HR, RefSeq:WP_013770350.1, SO:0001217, UniParc:UPI00020BD9A9, UniRef:UniRef100_A0AB38VY71, UniRef:UniRef50_A0A161YHE2, UniRef:UniRef90_A0AB38VY71
contig_1	cds	1299655	1301025	+	BNINGP_01202	ssuD	Nitrilotriacetate monooxygenase component A	COG:COG2141, COG:HR, RefSeq:WP_013770351.1, SO:0001217, UniParc:UPI00020BD9AA, UniRef:UniRef100_A0AB38W1F3, UniRef:UniRef50_A0A6G9YCM3, UniRef:UniRef90_A0AB38W1F3
contig_1	cds	1301039	1301944	+	BNINGP_01203		DUF1684 domain-containing protein	COG:COG3358, COG:S, KEGG:K09164, RefSeq:WP_013770352.1, SO:0001217, UniParc:UPI00020BD9AB, UniRef:UniRef100_A0AB38VZC1, UniRef:UniRef50_A0A2T6L1J7, UniRef:UniRef90_A0AB38VZC1
contig_1	cds	1301941	1302972	+	BNINGP_01204	hisM	Arginine transport system permease protein ArtQ	COG:COG0765, COG:E, RefSeq:WP_013770353.1, SO:0001217, UniParc:UPI00020BD9AC, UniRef:UniRef100_A0AB38VXU4, UniRef:UniRef50_A0A0M0FBA7, UniRef:UniRef90_A0AB38VXU4
contig_1	cds	1303017	1303751	+	BNINGP_01205	glnQ	ABC transporter related protein	COG:COG1126, COG:E, SO:0001217, UniParc:UPI0002F20F40, UniRef:UniRef100_A0AB38VXW1, UniRef:UniRef50_A0A4Y3NEI2, UniRef:UniRef90_F4H3A7
contig_1	cds	1303844	1304857	+	BNINGP_01206	hisJ	Solute-binding protein family 3/N-terminal domain-containing protein	COG:COG0834, COG:ET, RefSeq:WP_013770355.1, SO:0001217, UniParc:UPI00020BD9AE, UniRef:UniRef100_A0AB38VXN7, UniRef:UniRef50_A0A0M0FBX3, UniRef:UniRef90_A0A402DW70
contig_1	cds	1304962	1306128	+	BNINGP_01207	dadA	Monomeric sarcosine oxidase	COG:COG0665, COG:E, RefSeq:WP_013770356.1, SO:0001217, UniParc:UPI00020BD9AF, UniRef:UniRef100_A0AB38VYG2, UniRef:UniRef50_F4CLL4, UniRef:UniRef90_A0AB38VYG2
contig_1	cds	1306184	1307440	+	BNINGP_01208	ssuD	Limonene 1,2-monooxygenase	COG:COG2141, COG:HR, RefSeq:WP_013770357.1, SO:0001217, UniParc:UPI00020BD9B0, UniRef:UniRef100_A0AB38VYJ2, UniRef:UniRef50_A0A1S1PWU3, UniRef:UniRef90_A0AB38VYJ2
contig_1	cds	1307485	1308594	+	BNINGP_01209	ssuD	Luciferase-like domain-containing protein	COG:COG2141, COG:HR, EC:1.14.14.34, EC:1.14.14.5, KEGG:K04091, RefSeq:WP_013770358.1, SO:0001217, UniParc:UPI00020BD9B1, UniRef:UniRef100_A0AB38W1H0, UniRef:UniRef50_A0A1S0WDN4, UniRef:UniRef90_A0A402DSC6
contig_1	cds	1308606	1309724	+	BNINGP_01210	ssuD	Luciferase-like monooxygenase	COG:COG2141, COG:HR, RefSeq:WP_013770359.1, SO:0001217, UniParc:UPI00020BD9B2, UniRef:UniRef100_A0AB38W2G2, UniRef:UniRef50_A0A1T9V628, UniRef:UniRef90_A0A401V2K8
contig_1	cds	1309778	1311253	+	BNINGP_01211	ubiG	3' terminal RNA ribose 2'-O-methyltransferase Hen1	COG:COG2227, COG:H, EC:2.1.1.386, GO:0008173, GO:0042245, KEGG:K20798, RefSeq:WP_013770360.1, SO:0001217, UniParc:UPI00020BD9B3, UniRef:UniRef100_A0AB38VX98, UniRef:UniRef50_A0A2R2WCL1, UniRef:UniRef90_A0AB38VX98
contig_1	cds	1311250	1313835	+	BNINGP_01212		polynucleotide kinase-phosphatase	COG:COG4639, COG:R, GO:0004113, GO:0042245, GO:0051731, RefSeq:WP_013770361.1, SO:0001217, UniParc:UPI00020BD9B4, UniRef:UniRef100_A0AB38W3H2, UniRef:UniRef50_A0A0D8BFK0, UniRef:UniRef90_A0AB38W3H2
contig_1	cds	1313958	1314926	+	BNINGP_01213	amiR	ANTAR domain	COG:COG3707, COG:TK, RefSeq:WP_013770362.1, SO:0001217, UniParc:UPI00020BD9B5, UniRef:UniRef100_A0AB38VZZ1, UniRef:UniRef50_A0AB38VZZ1, UniRef:UniRef90_A0AB38VZZ1
contig_1	cds	1315048	1315305	+	BNINGP_01214		hypothetical protein	RefSeq:WP_013770363.1, SO:0001217, UniParc:UPI00020BD9B6, UniRef:UniRef100_A0AB38W313, UniRef:UniRef50_A0AB38W313, UniRef:UniRef90_A0AB38W313
contig_1	cds	1315353	1316882	-	BNINGP_01215	rsbU	Signal transduction histidine kinase	COG:COG2208, COG:TK, SO:0001217, UniParc:UPI00020BD9B7, UniRef:UniRef100_A0AB38VXB3, UniRef:UniRef50_A0A402DUW6, UniRef:UniRef90_A0AB38VXB3
contig_1	cds	1316945	1317571	-	BNINGP_01216		DUF3618 domain-containing protein	RefSeq:WP_013770365.1, SO:0001217, UniParc:UPI00020BD9B8, UniRef:UniRef100_A0AB38VY90, UniRef:UniRef50_A0A0Q7JXW1, UniRef:UniRef90_A0AB38VY90
contig_1	cds	1317568	1317984	-	BNINGP_01217		DUF1469 domain-containing protein	RefSeq:WP_013770366.1, SO:0001217, UniParc:UPI00020BD9B9, UniRef:UniRef100_A0AB38W1H1, UniRef:UniRef50_A0A8H9FVT1, UniRef:UniRef90_A0AB38W1H1
contig_1	cds	1317981	1318988	-	BNINGP_01218		hypothetical protein	RefSeq:WP_013770367.1, SO:0001217, UniParc:UPI00020BD9BA, UniRef:UniRef100_A0AB38VZD3, UniRef:UniRef50_A0A402DUX0, UniRef:UniRef90_A0AB38VZD3
