# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	274650	275363	+	BDPILM_00266		Protein-glutamine gamma-glutamyltransferase-like C-terminal domain-containing protein	RefSeq:WP_223203375.1, SO:0001217, UniParc:UPI001197F9BD, UniRef:UniRef100_A0A512P7W7, UniRef:UniRef50_A0A1T5I975, UniRef:UniRef90_A0A512P7W7
contig_1	cds	275507	276610	+	BDPILM_00267		DUF4350 domain-containing protein	RefSeq:WP_223203376.1, SO:0001217, UniParc:UPI001191D586, UniRef:UniRef100_A0A512P7X3, UniRef:UniRef50_A0A919U5K0, UniRef:UniRef90_A0A512P7X3
contig_1	cds	276607	277764	+	BDPILM_00268		MoxR-like ATPase	SO:0001217, UniParc:UPI001196D672, UniRef:UniRef100_A0A512P7X8, UniRef:UniRef50_A0A4Y3KGF7, UniRef:UniRef90_A0A512P7X8
contig_1	cds	277804	279096	+	BDPILM_00269		Lipoprotein	RefSeq:WP_146951098.1, SO:0001217, UniParc:UPI001196B3DA, UniRef:UniRef100_A0A512P7W9, UniRef:UniRef50_F8A199, UniRef:UniRef90_A0A512P7W9
contig_1	cds	279172	280368	+	BDPILM_00270		Winged helix DNA-binding domain-containing protein	RefSeq:WP_146951099.1, SO:0001217, UniParc:UPI0011BD8246, UniRef:UniRef100_A0A512P7W6, UniRef:UniRef50_A0A1I3WIX9, UniRef:UniRef90_A0A512P7W6
contig_1	cds	280445	281434	-	BDPILM_00271		Membrane protein	KEGG:K06384, RefSeq:WP_146951100.1, SO:0001217, UniParc:UPI0011948A29, UniRef:UniRef100_A0A512P7W5, UniRef:UniRef50_D5UHA7, UniRef:UniRef90_A0A512P7W5
contig_1	cds	281564	282382	+	BDPILM_00272		Transporter	RefSeq:WP_146951101.1, SO:0001217, UniParc:UPI001192B856, UniRef:UniRef100_A0A512P7Y2, UniRef:UniRef50_A0A0T0MJ56, UniRef:UniRef90_A0A512P7Y2
contig_1	cds	282406	283335	-	BDPILM_00273		Transporter	RefSeq:WP_146951102.1, SO:0001217, UniParc:UPI001193A301, UniRef:UniRef100_A0A512P7X2, UniRef:UniRef50_G5ETE1, UniRef:UniRef90_A0A512P7X2
contig_1	cds	283335	283547	-	BDPILM_00274		Trm112 family protein	RefSeq:WP_146951103.1, SO:0001217, UniParc:UPI0011945D29, UniRef:UniRef100_A0A512P846, UniRef:UniRef50_A0A9D5YYF4, UniRef:UniRef90_A0A512P846
contig_1	cds	283547	284608	-	BDPILM_00275		Phosphomannomutase	SO:0001217, UniParc:UPI001194A8E1, UniRef:UniRef100_A0A512P7X0, UniRef:UniRef50_A0A512P7X0, UniRef:UniRef90_A0A512P7X0
contig_1	cds	284635	284847	-	BDPILM_00276		TFIIS-type domain-containing protein	RefSeq:WP_146951105.1, SO:0001217, UniParc:UPI00118F46BE, UniRef:UniRef100_A0A512P7X7, UniRef:UniRef50_A0A512P7X7, UniRef:UniRef90_A0A512P7X7
contig_1	cds	284927	285364	-	BDPILM_00277		DUF3499 domain-containing protein	SO:0001217, UniRef:UniRef50_Q0RR90, UniRef:UniRef90_A0A512P7Y1
contig_1	cds	285489	285926	+	BDPILM_00278		Peptidase	RefSeq:WP_307725869.1, SO:0001217, UniParc:UPI00119097A6, UniRef:UniRef100_A0A512P7Y6, UniRef:UniRef50_A0A510UR76, UniRef:UniRef90_A0A512P7Y6
contig_1	cds	285939	286799	+	BDPILM_00279		dTDP-rhamnosyl transferase	RefSeq:WP_146951107.1, SO:0001217, UniParc:UPI0011959310, UniRef:UniRef100_A0A512P7X5, UniRef:UniRef50_A0A448HJZ1, UniRef:UniRef90_A0A512P7X5
contig_1	cds	286843	288426	-	BDPILM_00280		Large extracellular alpha-helical protein	RefSeq:WP_146951108.1, SO:0001217, UniParc:UPI001193F556, UniRef:UniRef100_A0A512P7X6, UniRef:UniRef50_A0A0V8T9H4, UniRef:UniRef90_A0A512P7X6
contig_1	cds	288423	292058	-	BDPILM_00281		Glycosyl transferase family 2	RefSeq:WP_146951109.1, SO:0001217, UniParc:UPI0011936F1F, UniRef:UniRef100_A0A512P7X4, UniRef:UniRef50_A0A511YSV8, UniRef:UniRef90_A0A512P7X4
contig_1	cds	292119	292448	-	BDPILM_00282	whiB	Transcriptional regulator WhiB	KEGG:K18955, RefSeq:WP_146951110.1, SO:0001217, UniParc:UPI0011965686, UniRef:UniRef100_A0A512P7Y9, UniRef:UniRef50_A0A402DQB0, UniRef:UniRef90_A0A402DQB0
contig_1	cds	292673	293395	+	BDPILM_00283		TIGR03089 family protein	RefSeq:WP_223203377.1, SO:0001217, UniParc:UPI0017DCF654, UniRef:UniRef100_UPI0017DCF654, UniRef:UniRef50_D1BC75, UniRef:UniRef90_A0A512P7Y3
contig_1	cds	293422	294390	-	BDPILM_00284		Glycosyltransferase 2-like domain-containing protein	RefSeq:WP_146951111.1, SO:0001217, UniParc:UPI0011956148, UniRef:UniRef100_A0A512P856, UniRef:UniRef50_A0A0Y0MQ64, UniRef:UniRef90_A0A512P856
contig_1	cds	294536	295786	-	BDPILM_00285		Polysaccharide biosynthesis protein	RefSeq:WP_146951112.1, SO:0001217, UniParc:UPI0011944071, UniRef:UniRef100_A0A512P7Y0, UniRef:UniRef50_A0A512P7Y0, UniRef:UniRef90_A0A512P7Y0
contig_1	cds	295783	296946	-	BDPILM_00286		Glycosyl transferases group 1	RefSeq:WP_146951113.1, SO:0001217, UniParc:UPI00118EEF22, UniRef:UniRef100_A0A512P7Z0, UniRef:UniRef50_A0AAC9IAF3, UniRef:UniRef90_A0A512P7Z0
contig_1	cds	296943	298154	-	BDPILM_00287		Dolichol-P-glucose synthetase	RefSeq:WP_146951114.1, SO:0001217, UniParc:UPI0011BE4260, UniRef:UniRef100_A0A512P7Z2, UniRef:UniRef50_A0A1J5T2L7, UniRef:UniRef90_A0A512P7Z2
contig_1	cds	298201	299367	-	BDPILM_00288		D-inositol 3-phosphate glycosyltransferase	RefSeq:WP_146951115.1, SO:0001217, UniParc:UPI0011963226, UniRef:UniRef100_A0A512P7Z6, UniRef:UniRef50_A0A163GQ43, UniRef:UniRef90_A0A512P7Z6
contig_1	cds	299418	300608	-	BDPILM_00289	manA	mannose-6-phosphate isomerase, class I	EC:5.3.1.8, GO:0004476, GO:0005975, GO:0008270, RefSeq:WP_146951116.1, SO:0001217, UniParc:UPI00119590DC, UniRef:UniRef100_A0A512P7Y7, UniRef:UniRef50_A0A1G7B6F9, UniRef:UniRef90_A0A512P7Y7
contig_1	cds	300689	301552	+	BDPILM_00290	rfbA	glucose-1-phosphate thymidylyltransferase RfbA	EC:2.7.7.24, GO:0000271, GO:0008879, GO:0019305, KEGG:K00973, RefSeq:WP_146951117.1, SO:0001217, UniParc:UPI00119566CB, UniRef:UniRef100_A0A512P7Y5, UniRef:UniRef50_A0A1H2MG47, UniRef:UniRef90_A0A2T9XPT2
contig_1	cds	301562	302404	-	BDPILM_00291	rfbD	dTDP-4-dehydrorhamnose reductase	EC:1.1.1.133, GO:0008831, GO:0009243, GO:0019305, KEGG:K00067, RefSeq:WP_146951118.1, SO:0001217, UniParc:UPI001195EB7C, UniRef:UniRef100_A0A512P7Y4, UniRef:UniRef50_G8SBL1, UniRef:UniRef90_A0A512P7Y4
contig_1	cds	302504	303121	+	BDPILM_00292	rmlC	dTDP-4-dehydrorhamnose 3,5-epimerase RmlC	RefSeq:WP_146951119.1, SO:0001217, UniParc:UPI0011916E3B, UniRef:UniRef100_A0A512P800, UniRef:UniRef50_A0A4P7SR55, UniRef:UniRef90_A0A512P800
contig_1	cds	303147	304265	-	BDPILM_00293		Glycosyl transferase	RefSeq:WP_146951120.1, SO:0001217, UniParc:UPI0011967CFE, UniRef:UniRef100_A0A512P7Z5, UniRef:UniRef50_G9PF03, UniRef:UniRef90_A0A512P7Z5
contig_1	cds	304483	306051	+	BDPILM_00294		DUF2142 domain-containing protein	RefSeq:WP_146951121.1, SO:0001217, UniParc:UPI0011977761, UniRef:UniRef100_A0A512P869, UniRef:UniRef50_A0A1M3ELV9, UniRef:UniRef90_A0A512P869
contig_1	cds	306074	307186	-	BDPILM_00295		Glycosyl transferase	RefSeq:WP_223203378.1, SO:0001217, UniParc:UPI0011915477, UniRef:UniRef100_A0A512P7Y8, UniRef:UniRef50_G9PF04, UniRef:UniRef90_A0A512P7Y8
contig_1	cds	307209	308180	+	BDPILM_00296		Glycosyl transferase	RefSeq:WP_146951122.1, SO:0001217, UniParc:UPI001190D886, UniRef:UniRef100_A0A512P7Z8, UniRef:UniRef50_A0A163Q8R3, UniRef:UniRef90_A0A512P7Z8
contig_1	cds	308256	310601	+	BDPILM_00297		Glycosyl transferase	RefSeq:WP_146951123.1, SO:0001217, UniParc:UPI001196E2DB, UniRef:UniRef100_A0A512P803, UniRef:UniRef50_A0A1I0UYJ3, UniRef:UniRef90_A0A512P803
contig_1	cds	310689	311306	+	BDPILM_00298		Hexapeptide transferase	RefSeq:WP_179561590.1, SO:0001217, UniParc:UPI00118EA836, UniRef:UniRef100_A0A512P806, UniRef:UniRef50_A0A1M3ELT8, UniRef:UniRef90_A0A512P806
contig_1	cds	311303	312412	+	BDPILM_00299		GDP-perosamine synthase	RefSeq:WP_146951125.1, SO:0001217, UniParc:UPI00118FA87F, UniRef:UniRef100_A0A512P7Z9, UniRef:UniRef50_A0A380YIP8, UniRef:UniRef90_A0A512P7Z9
contig_1	cds	312451	314091	+	BDPILM_00300	fkbM	Methyltransferase FkbM domain-containing protein	RefSeq:WP_146951126.1, SO:0001217, UniParc:UPI0011927258, UniRef:UniRef100_A0A512P7Z3, UniRef:UniRef50_A0A512P7Z3, UniRef:UniRef90_A0A512P7Z3
contig_1	cds	314091	315140	+	BDPILM_00301		Glycosyl transferase	RefSeq:WP_146951127.1, SO:0001217, UniParc:UPI0011961617, UniRef:UniRef100_A0A512P7Z1, UniRef:UniRef50_A0A4P6EM71, UniRef:UniRef90_A0A512P7Z1
contig_1	cds	315137	316162	+	BDPILM_00302		Glycosyl transferase	RefSeq:WP_146951128.1, SO:0001217, UniParc:UPI00118FBACA, UniRef:UniRef100_A0A512P811, UniRef:UniRef50_A0A1M3ELS9, UniRef:UniRef90_A0A512P811
contig_1	cds	316159	317475	+	BDPILM_00303		Glycosyl transferase family 1 domain-containing protein	RefSeq:WP_146951129.1, SO:0001217, UniParc:UPI00119192B1, UniRef:UniRef100_A0A512P804, UniRef:UniRef50_A0A1M3ELX5, UniRef:UniRef90_A0A512P804
contig_1	cds	317636	319951	+	BDPILM_00304		Glycosyltransferase RgtA/B/C/D-like domain-containing protein	RefSeq:WP_146951130.1, SO:0001217, UniParc:UPI001197E9BE, UniRef:UniRef100_A0A512P877, UniRef:UniRef50_A0A512P877, UniRef:UniRef90_A0A512P877
contig_1	cds	320055	322553	-	BDPILM_00305		Glycosyl transferase	RefSeq:WP_146951131.1, SO:0001217, UniParc:UPI001190D9AF, UniRef:UniRef100_A0A512P7Z7, UniRef:UniRef50_A0A099D5D9, UniRef:UniRef90_A0A512P7Z7
contig_1	cds	322550	323524	-	BDPILM_00306		GDP-mannose 4,6-dehydratase	EC:4.2.1.47, KEGG:K01711, RefSeq:WP_146951132.1, SO:0001217, UniParc:UPI001193596C, UniRef:UniRef100_A0A512P808, UniRef:UniRef50_D5UHD5, UniRef:UniRef90_A0A512P808
contig_1	cds	323529	324515	-	BDPILM_00307		GDP-mannose 4,6-dehydratase	EC:4.2.1.47, KEGG:K01711, RefSeq:WP_146951133.1, SO:0001217, UniParc:UPI001191B6F3, UniRef:UniRef100_A0A512P813, UniRef:UniRef50_A0A951E599, UniRef:UniRef90_A0A512P813
contig_1	cds	324730	325632	+	BDPILM_00308		Transport permease protein	RefSeq:WP_146951134.1, SO:0001217, UniParc:UPI001192B545, UniRef:UniRef100_A0A512P816, UniRef:UniRef50_A0A0V8T9Q0, UniRef:UniRef90_A0A512P816
contig_1	cds	325632	326861	+	BDPILM_00309		ABC transporter domain-containing protein	RefSeq:WP_146951135.1, SO:0001217, UniParc:UPI0011933CE1, UniRef:UniRef100_A0A512P810, UniRef:UniRef50_U3PB20, UniRef:UniRef90_A0A512P810
contig_1	cds	326858	327562	+	BDPILM_00310		hypothetical protein	SO:0001217, UniParc:UPI0011930D5B, UniRef:UniRef100_A0A512P805, UniRef:UniRef50_A0A512P805, UniRef:UniRef90_A0A512P805
contig_1	cds	327559	329055	+	BDPILM_00311		Glycosyl transferase family 1 domain-containing protein	RefSeq:WP_146951137.1, SO:0001217, UniParc:UPI001191DA7B, UniRef:UniRef100_A0A512P802, UniRef:UniRef50_A0A512P802, UniRef:UniRef90_A0A512P802
contig_1	cds	329052	330554	+	BDPILM_00312		Glycosyl transferase family 1 domain-containing protein	RefSeq:WP_146951138.1, SO:0001217, UniParc:UPI0011904CDF, UniRef:UniRef100_A0A512P825, UniRef:UniRef50_A0A512P825, UniRef:UniRef90_A0A512P825
contig_1	cds	330592	332466	-	BDPILM_00313	lytB	Sporulation stage II protein D amidase enhancer LytB N-terminal domain-containing protein	EC:4.2.2.29, KEGG:K06381, SO:0001217, UniRef:UniRef50_A0A512P809, UniRef:UniRef90_A0A512P809
contig_1	cds	332575	334788	+	BDPILM_00314		Glycosyltransferase RgtA/B/C/D-like domain-containing protein	RefSeq:WP_146951140.1, SO:0001217, UniParc:UPI0011BE6C69, UniRef:UniRef100_UPI0011BE6C69, UniRef:UniRef50_A0A512P890, UniRef:UniRef90_A0A512P890
contig_1	cds	334797	335942	-	BDPILM_00315		Acyltransferase	RefSeq:WP_179561592.1, SO:0001217, UniParc:UPI0011933834, UniRef:UniRef100_A0A512P807, UniRef:UniRef50_A0A1M3ELT4, UniRef:UniRef90_A0A512P807
contig_1	cds	336051	337367	+	BDPILM_00316	rfbH	lipopolysaccharide biosynthesis protein RfbH	EC:1.17.1.1, GO:0003824, KEGG:K12452, RefSeq:WP_146951142.1, SO:0001217, UniParc:UPI0011904199, UniRef:UniRef100_A0A512P817, UniRef:UniRef50_A0A949JPD8, UniRef:UniRef90_A0A512P817
contig_1	cds	337367	338416	+	BDPILM_00317	rfbG	CDP-glucose 4,6-dehydratase	EC:4.2.1.45, GO:0009243, GO:0047733, KEGG:K01709, RefSeq:WP_146951143.1, SO:0001217, UniParc:UPI0011939D29, UniRef:UniRef100_A0A512P820, UniRef:UniRef50_L7V960, UniRef:UniRef90_A0A973JGD5
contig_1	cds	338413	339453	+	BDPILM_00318		Ferredoxin--NADP reductase	EC:1.18.1.2, EC:1.19.1.1, KEGG:K21567, RefSeq:WP_146951144.1, SO:0001217, UniParc:UPI001196C877, UniRef:UniRef100_A0A512P826, UniRef:UniRef50_A0A512P826, UniRef:UniRef90_A0A512P826
contig_1	cds	339456	339800	+	BDPILM_00319		Ferredoxin	RefSeq:WP_146951145.1, SO:0001217, UniParc:UPI00118F7DC4, UniRef:UniRef100_A0A512P818, UniRef:UniRef50_A0A143QLZ6, UniRef:UniRef90_A0A512P818
contig_1	cds	339797	341293	+	BDPILM_00320		DUF2029 domain-containing protein	RefSeq:WP_146951146.1, SO:0001217, UniParc:UPI001193E0E9, UniRef:UniRef100_A0A512P815, UniRef:UniRef50_A0A512P815, UniRef:UniRef90_A0A512P815
contig_1	cds	341290	341799	+	BDPILM_00321		GtrA/DPMS transmembrane domain-containing protein	RefSeq:WP_146951147.1, SO:0001217, UniParc:UPI00118FFD19, UniRef:UniRef100_A0A512P812, UniRef:UniRef50_A0A512P812, UniRef:UniRef90_A0A512P812
contig_1	cds	341796	342809	+	BDPILM_00322		Glycosyl transferase	RefSeq:WP_146951148.1, SO:0001217, UniParc:UPI00119524E5, UniRef:UniRef100_A0A512P835, UniRef:UniRef50_A0A512P835, UniRef:UniRef90_A0A512P835
contig_1	cds	342827	343771	+	BDPILM_00323		NAD-dependent epimerase/dehydratase domain-containing protein	SO:0001217, UniRef:UniRef50_A0A512P824, UniRef:UniRef90_A0A512P824
contig_1	cds	343749	345038	-	BDPILM_00324		Glycosyltransferase RgtA/B/C/D-like domain-containing protein	RefSeq:WP_146951150.1, SO:0001217, UniParc:UPI0011902ECC, UniRef:UniRef100_A0A512P8A3, UniRef:UniRef50_A0A512P8A3, UniRef:UniRef90_A0A512P8A3
contig_1	cds	345035	345691	-	BDPILM_00325		NUDIX hydrolase	RefSeq:WP_146951151.1, SO:0001217, UniParc:UPI00119782AE, UniRef:UniRef100_A0A512P819, UniRef:UniRef50_Q0RFC8, UniRef:UniRef90_A0A973G7D4
contig_1	cds	345688	346638	-	BDPILM_00326		NAD-dependent epimerase/dehydratase domain-containing protein	RefSeq:WP_179561594.1, SO:0001217, UniParc:UPI0011943FC0, UniRef:UniRef100_A0A512P829, UniRef:UniRef50_A0A512P829, UniRef:UniRef90_A0A512P829
contig_1	cds	346635	347438	-	BDPILM_00327		HpcH/HpaI aldolase/citrate lyase domain-containing protein	RefSeq:WP_146951153.1, SO:0001217, UniParc:UPI001197DEA8, UniRef:UniRef100_A0A512P830, UniRef:UniRef50_Q3SHP6, UniRef:UniRef90_A0A512P830
contig_1	cds	347435	349231	-	BDPILM_00328		Acetolactate synthase	RefSeq:WP_218866472.1, SO:0001217, UniParc:UPI001191B906, UniRef:UniRef100_A0A512P834, UniRef:UniRef50_B2HQ38, UniRef:UniRef90_A0A512P834
contig_1	cds	349228	350292	-	BDPILM_00329		3-dehydroquinate synthase	RefSeq:WP_179561595.1, SO:0001217, UniParc:UPI00119116D5, UniRef:UniRef100_A0A512P827, UniRef:UniRef50_A0A973GA80, UniRef:UniRef90_A0A512P827
contig_1	cds	350276	350965	-	BDPILM_00330		Beta-ketoacyl-ACP reductase	RefSeq:WP_146951155.1, SO:0001217, UniParc:UPI00119346E0, UniRef:UniRef100_A0A512P823, UniRef:UniRef50_A0A512P823, UniRef:UniRef90_A0A512P823
contig_1	cds	350962	351462	-	BDPILM_00331		GtrA/DPMS transmembrane domain-containing protein	RefSeq:WP_146951156.1, SO:0001217, UniParc:UPI0011BFB00E, UniRef:UniRef100_UPI0011BFB00E, UniRef:UniRef50_A0A512P822, UniRef:UniRef90_A0A512P822
contig_1	cds	351474	352475	-	BDPILM_00332		Glycosyl transferase family protein	RefSeq:WP_218866474.1, SO:0001217, UniParc:UPI001191F5A3, UniRef:UniRef100_A0A512P847, UniRef:UniRef50_A0A447GDV0, UniRef:UniRef90_A0A512P847
contig_1	cds	352472	353251	-	BDPILM_00333	rfbF	glucose-1-phosphate cytidylyltransferase	EC:2.7.7.33, GO:0009243, GO:0047343, RefSeq:WP_146951157.1, SO:0001217, UniParc:UPI00118F160B, UniRef:UniRef100_A0A512P833, UniRef:UniRef50_A0A073CCK4, UniRef:UniRef90_A0A512P833
contig_1	cds	353376	355322	-	BDPILM_00334		Peptidoglycan recognition protein family domain-containing protein	RefSeq:WP_146951158.1, SO:0001217, UniParc:UPI001194DF13, UniRef:UniRef100_A0A512P8B2, UniRef:UniRef50_A0A512P8B2, UniRef:UniRef90_A0A512P8B2
contig_1	cds	355558	356553	+	BDPILM_00335	rfbB	dTDP-glucose 4,6-dehydratase	EC:4.2.1.46, GO:0008460, GO:0009225, GO:0019305, RefSeq:WP_146951159.1, SO:0001217, UniParc:UPI001196784D, UniRef:UniRef100_A0A512P832, UniRef:UniRef50_P9WN65, UniRef:UniRef90_A0A4P7SJ54
contig_1	cds	356627	357892	+	BDPILM_00336		Cell envelope-related transcriptional attenuator domain-containing protein	EC:2.7.8.-, KEGG:K01005, RefSeq:WP_223203379.1, SO:0001217, UniParc:UPI00119287E5, UniRef:UniRef100_A0A512P839, UniRef:UniRef50_A0A512P839, UniRef:UniRef90_A0A512P839
contig_1	cds	358423	359337	+	BDPILM_00337		Transcriptional regulator	RefSeq:WP_223203381.1, SO:0001217, UniParc:UPI00118F7507, UniRef:UniRef100_A0A512P843, UniRef:UniRef50_A0A847K589, UniRef:UniRef90_A0A512P843
contig_1	cds	359356	359904	-	BDPILM_00338		N5-carboxyaminoimidazole ribonucleotide mutase	RefSeq:WP_146951161.1, SO:0001217, UniParc:UPI00118F090D, UniRef:UniRef100_A0A512P840, UniRef:UniRef50_Q44679, UniRef:UniRef90_A0A512P840
contig_1	cds	360019	361137	-	BDPILM_00339		5-(carboxyamino)imidazole ribonucleotide synthase	EC:6.3.4.18, GO:0004638, GO:0005524, GO:0006189, GO:0046872, SO:0001217, UniParc:UPI00119296BA, UniRef:UniRef100_A0A512P836, UniRef:UniRef50_A0A973KLQ8, UniRef:UniRef90_A0A512P836
contig_1	cds	361279	361782	+	BDPILM_00340		GtrA/DPMS transmembrane domain-containing protein	RefSeq:WP_146951163.1, SO:0001217, UniParc:UPI00118FA9B5, UniRef:UniRef100_A0A512P831, UniRef:UniRef50_A0A1I0X1M9, UniRef:UniRef90_A0A512P831
contig_1	cds	361832	363028	-	BDPILM_00341	manA	mannose-6-phosphate isomerase, class I	EC:5.3.1.8, GO:0004476, GO:0005975, GO:0008270, RefSeq:WP_146951164.1, SO:0001217, UniParc:UPI00119108C1, UniRef:UniRef100_A0A512P859, UniRef:UniRef50_A0A1G7B6F9, UniRef:UniRef90_A0A512P859
contig_1	cds	363095	364417	-	BDPILM_00342	mprB	Signal transduction histidine-protein kinase/phosphatase MprB	RefSeq:WP_146951165.1, SO:0001217, UniParc:UPI00119010DA, UniRef:UniRef100_A0A512P844, UniRef:UniRef50_A0A161I3P4, UniRef:UniRef90_A0A512P844
contig_1	cds	364503	365195	-	BDPILM_00343	ompR	Two component transcriptional regulator, winged helix family	COG:COG0745, COG:TK, RefSeq:WP_146951166.1, SO:0001217, UniParc:UPI00118F62A0, UniRef:UniRef100_A0A512P8B9, UniRef:UniRef50_A0A161IKR8, UniRef:UniRef90_D5UHF8
contig_1	cds	365380	366741	+	BDPILM_00344		histidine kinase	RefSeq:WP_146951167.1, SO:0001217, UniParc:UPI0011959D38, UniRef:UniRef100_A0A512P841, UniRef:UniRef50_A0A0Q7MMG9, UniRef:UniRef90_A0A512P841
contig_1	cds	366738	367475	+	BDPILM_00345		DNA-binding response regulator	RefSeq:WP_146951168.1, SO:0001217, UniParc:UPI0011910995, UniRef:UniRef100_A0A512P848, UniRef:UniRef50_A0A5P9QDK6, UniRef:UniRef90_A0A512P848
contig_1	cds	367649	368464	+	BDPILM_00346		ABC transporter ATP-binding protein	RefSeq:WP_146951169.1, SO:0001217, UniParc:UPI00119001D4, UniRef:UniRef100_A0A512P849, UniRef:UniRef50_A0A0Q6V9B8, UniRef:UniRef90_A0A512P849
contig_1	cds	368464	370956	+	BDPILM_00347		ABC transporter ATP-binding protein	RefSeq:WP_146951170.1, SO:0001217, UniParc:UPI001190753D, UniRef:UniRef100_A0A512P854, UniRef:UniRef50_D5UHG2, UniRef:UniRef90_A0A512P854
contig_1	cds	371098	375282	+	BDPILM_00348	ftsK	FtsK domain-containing protein	RefSeq:WP_146951171.1, SO:0001217, UniParc:UPI0011903BBD, UniRef:UniRef100_A0A512P850, UniRef:UniRef50_A0A512P850, UniRef:UniRef90_A0A512P850
contig_1	cds	375293	375718	-	BDPILM_00349		Integral membrane protein	RefSeq:WP_223203382.1, SO:0001217, UniParc:UPI001193AC33, UniRef:UniRef100_A0A512P845, UniRef:UniRef50_A0A512P845, UniRef:UniRef90_A0A512P845
contig_1	cds	376044	376292	+	BDPILM_00350	whiB	Transcriptional regulator WhiB	KEGG:K18955, RefSeq:WP_146951172.1, SO:0001217, UniParc:UPI00119510DB, UniRef:UniRef100_A0A512P842, UniRef:UniRef50_J2JR32, UniRef:UniRef90_A0A161I9W5
contig_1	cds	376431	377915	-	BDPILM_00351		histidine kinase	RefSeq:WP_146951173.1, SO:0001217, UniParc:UPI001193F25C, UniRef:UniRef100_A0A512P873, UniRef:UniRef50_A0A511JB47, UniRef:UniRef90_A0A512P873
contig_1	cds	378081	378590	+	BDPILM_00352		DUF2505 domain-containing protein	RefSeq:WP_146951174.1, SO:0001217, UniParc:UPI00119316D2, UniRef:UniRef100_A0A512P853, UniRef:UniRef50_A0A4Y3KI31, UniRef:UniRef90_A0A512P853
contig_1	cds	378995	380284	+	BDPILM_00353		Sugar ABC transporter substrate-binding protein	KEGG:K10240, RefSeq:WP_223203383.1, SO:0001217, UniParc:UPI0011950594, UniRef:UniRef100_A0A512P8D1, UniRef:UniRef50_A0A511FJ40, UniRef:UniRef90_A0A512P8D1
contig_1	cds	380374	381402	+	BDPILM_00354		Sugar ABC transporter permease	KEGG:K10241, RefSeq:WP_146951175.1, SO:0001217, UniParc:UPI00119751BD, UniRef:UniRef100_A0A512P852, UniRef:UniRef50_A0A163Q7S4, UniRef:UniRef90_A0A512P852
contig_1	cds	381399	382322	+	BDPILM_00355		Sugar ABC transporter permease	RefSeq:WP_146951176.1, SO:0001217, UniParc:UPI0011931FCD, UniRef:UniRef100_A0A512P857, UniRef:UniRef50_A0A161SP29, UniRef:UniRef90_A0A512P857
contig_1	cds	382422	383468	+	BDPILM_00356	lacI	LacI family transcriptional regulator	RefSeq:WP_146951177.1, SO:0001217, UniParc:UPI0011945FB5, UniRef:UniRef100_A0A512P858, UniRef:UniRef50_B8HA18, UniRef:UniRef90_A0A512P858
contig_1	cds	383486	386827	-	BDPILM_00357		L-glutamate gamma-semialdehyde dehydrogenase	RefSeq:WP_223203384.1, SO:0001217, UniParc:UPI0011962C48, UniRef:UniRef100_A0A512P863, UniRef:UniRef50_A0A0A0B7X2, UniRef:UniRef90_A0A512P863
contig_1	cds	386964	387827	+	BDPILM_00358		Transcriptional regulator	RefSeq:WP_146951179.1, SO:0001217, UniParc:UPI001191F4A6, UniRef:UniRef100_A0A512P861, UniRef:UniRef50_A0A512DH69, UniRef:UniRef90_A0A512P861
contig_1	cds	387943	388368	+	BDPILM_00359		Subtilisin inhibitor domain-containing protein	RefSeq:WP_146951180.1, SO:0001217, UniParc:UPI0011969503, UniRef:UniRef100_A0A512P855, UniRef:UniRef50_A0A510V489, UniRef:UniRef90_A0A512P855
contig_1	cds	388539	389834	+	BDPILM_00360		Glutamate dehydrogenase	RefSeq:WP_146951181.1, SO:0001217, UniParc:UPI00118FA646, UniRef:UniRef100_A0A512P851, UniRef:UniRef50_A0A164B5C3, UniRef:UniRef90_A0A512P851
contig_1	cds	389825	390676	-	BDPILM_00361		DUF306 domain-containing protein	RefSeq:WP_146951182.1, SO:0001217, UniParc:UPI0011914001, UniRef:UniRef100_A0A512P883, UniRef:UniRef50_A0A512P883, UniRef:UniRef90_A0A512P883
contig_1	cds	390815	391864	+	BDPILM_00362		FMN-linked alkanal monooxygenase	RefSeq:WP_223203385.1, SO:0001217, UniParc:UPI00119006BB, UniRef:UniRef100_A0A512P864, UniRef:UniRef50_A0A2T9XPZ0, UniRef:UniRef90_A0A512P864
contig_1	cds	391873	392577	-	BDPILM_00363	hemQ	hydrogen peroxide-dependent heme synthase	EC:1.3.98.5, RefSeq:WP_344859357.1, SO:0001217, UniParc:UPI001197B163, UniRef:UniRef100_A0A512P8D9, UniRef:UniRef50_A0A5P9QDH9, UniRef:UniRef90_A0A512P8D9
contig_1	cds	392630	393853	-	BDPILM_00364		ferrochelatase	EC:4.98.1.1, EC:4.99.1.9, GO:0004325, GO:0006783, KEGG:K01772, RefSeq:WP_146951184.1, SO:0001217, UniParc:UPI00118F93D4, UniRef:UniRef100_A0A512P862, UniRef:UniRef50_A0A511JB50, UniRef:UniRef90_A0A512P862
